,x,y,z,distancepow2,distance,material
40681,81,6,4,0,0,-1
40682,82,6,4,0,0,-1
40683,83,6,4,0,0,-1
40684,84,6,4,0,0,-1
40685,85,6,4,0,0,-1
40686,86,6,4,0,0,-1
40687,87,6,4,0,0,-1
40688,88,6,4,0,0,-1
40689,89,6,4,0,0,-1
40690,90,6,4,0,0,-1
40691,91,6,4,0,0,-1
40692,92,6,4,0,0,-1
40693,93,6,4,0,0,-1
40694,94,6,4,0,0,-1
40695,95,6,4,0,0,-1
40696,96,6,4,0,0,-1
40697,97,6,4,0,0,-1
40698,98,6,4,0,0,-1
40699,99,6,4,0,0,-1
40700,0,7,4,0,0,-1
40701,1,7,4,0,0,-1
40702,2,7,4,0,0,-1
40703,3,7,4,0,0,-1
40704,4,7,4,0,0,-1
40705,5,7,4,0,0,-1
40706,6,7,4,0,0,-1
40707,7,7,4,0,0,-1
40708,8,7,4,0,0,-1
40709,9,7,4,0,0,-1
40710,10,7,4,0,0,-1
40711,11,7,4,0,0,-1
40712,12,7,4,0,0,-1
40713,13,7,4,0,0,-1
40714,14,7,4,0,0,-1
40715,15,7,4,0,0,-1
40716,16,7,4,0,0,-1
40717,17,7,4,0,0,-1
40718,18,7,4,0,0,-1
40719,19,7,4,0,0,-1
40720,20,7,4,0,0,-1
40721,21,7,4,0,0,-1
40722,22,7,4,0,0,-1
40723,23,7,4,0,0,-1
40724,24,7,4,0,0,-1
40725,25,7,4,0,0,-1
40726,26,7,4,0,0,-1
40727,27,7,4,0,0,-1
40728,28,7,4,0,0,-1
40729,29,7,4,0,0,-1
40730,30,7,4,0,0,-1
40731,31,7,4,0,0,-1
40732,32,7,4,0,0,-1
40733,33,7,4,0,0,-1
40734,34,7,4,0,0,-1
40735,35,7,4,0,0,-1
40736,36,7,4,0,0,-1
40737,37,7,4,0,0,-1
40738,38,7,4,0,0,-1
40739,39,7,4,0,0,-1
40740,40,7,4,0,0,-1
40741,41,7,4,0,0,-1
40742,42,7,4,0,0,-1
40743,43,7,4,0,0,-1
40744,44,7,4,0,0,-1
40745,45,7,4,0,0,-1
40746,46,7,4,0,0,-1
40747,47,7,4,0,0,-1
40748,48,7,4,0,0,-1
40749,49,7,4,0,0,-1
40750,50,7,4,0,0,-1
40751,51,7,4,0,0,-1
40752,52,7,4,0,0,-1
40753,53,7,4,0,0,-1
40754,54,7,4,0,0,-1
40755,55,7,4,0,0,-1
40756,56,7,4,0,0,-1
40757,57,7,4,0,0,-1
40758,58,7,4,0,0,-1
40759,59,7,4,0,0,-1
40760,60,7,4,0,0,-1
40761,61,7,4,0,0,-1
40762,62,7,4,0,0,-1
40763,63,7,4,0,0,-1
40764,64,7,4,0,0,-1
40765,65,7,4,0,0,-1
40766,66,7,4,0,0,-1
40767,67,7,4,0,0,-1
40768,68,7,4,0,0,-1
40769,69,7,4,0,0,-1
40770,70,7,4,0,0,-1
40771,71,7,4,0,0,-1
40772,72,7,4,0,0,-1
40773,73,7,4,0,0,-1
40774,74,7,4,0,0,-1
40775,75,7,4,0,0,-1
40776,76,7,4,0,0,-1
40777,77,7,4,0,0,-1
40778,78,7,4,0,0,-1
40779,79,7,4,0,0,-1
40780,80,7,4,0,0,-1
40781,81,7,4,0,0,-1
40782,82,7,4,0,0,-1
40783,83,7,4,0,0,-1
40784,84,7,4,0,0,-1
40785,85,7,4,0,0,-1
40786,86,7,4,0,0,-1
40787,87,7,4,0,0,-1
40788,88,7,4,0,0,-1
40789,89,7,4,0,0,-1
40790,90,7,4,0,0,-1
40791,91,7,4,0,0,-1
40792,92,7,4,0,0,-1
40793,93,7,4,0,0,-1
40794,94,7,4,0,0,-1
40795,95,7,4,0,0,-1
40796,96,7,4,0,0,-1
40797,97,7,4,0,0,-1
40798,98,7,4,0,0,-1
40799,99,7,4,0,0,-1
40800,0,8,4,0,0,-1
40801,1,8,4,0,0,-1
40802,2,8,4,0,0,-1
40803,3,8,4,0,0,-1
40804,4,8,4,0,0,-1
40805,5,8,4,0,0,-1
40806,6,8,4,0,0,-1
40807,7,8,4,0,0,-1
40808,8,8,4,0,0,-1
40809,9,8,4,0,0,-1
40810,10,8,4,0,0,-1
40811,11,8,4,0,0,-1
40812,12,8,4,0,0,-1
40813,13,8,4,0,0,-1
40814,14,8,4,0,0,-1
40815,15,8,4,0,0,-1
40816,16,8,4,0,0,-1
40817,17,8,4,0,0,-1
40818,18,8,4,0,0,-1
40819,19,8,4,0,0,-1
40820,20,8,4,0,0,-1
40821,21,8,4,0,0,-1
40822,22,8,4,0,0,-1
40823,23,8,4,0,0,-1
40824,24,8,4,0,0,-1
40825,25,8,4,0,0,-1
40826,26,8,4,0,0,-1
40827,27,8,4,0,0,-1
40828,28,8,4,0,0,-1
40829,29,8,4,0,0,-1
40830,30,8,4,0,0,-1
40831,31,8,4,0,0,-1
40832,32,8,4,0,0,-1
40833,33,8,4,0,0,-1
40834,34,8,4,0,0,-1
40835,35,8,4,0,0,-1
40836,36,8,4,0,0,-1
40837,37,8,4,0,0,-1
40838,38,8,4,0,0,-1
40839,39,8,4,0,0,-1
40840,40,8,4,0,0,-1
40841,41,8,4,0,0,-1
40842,42,8,4,0,0,-1
40843,43,8,4,0,0,-1
40844,44,8,4,0,0,-1
40845,45,8,4,0,0,-1
40846,46,8,4,0,0,-1
40847,47,8,4,0,0,-1
40848,48,8,4,0,0,-1
40849,49,8,4,0,0,-1
40850,50,8,4,0,0,-1
40851,51,8,4,0,0,-1
40852,52,8,4,0,0,-1
40853,53,8,4,0,0,-1
40854,54,8,4,0,0,-1
40855,55,8,4,0,0,-1
40856,56,8,4,0,0,-1
40857,57,8,4,0,0,-1
40858,58,8,4,0,0,-1
40859,59,8,4,0,0,-1
40860,60,8,4,0,0,-1
40861,61,8,4,0,0,-1
40862,62,8,4,0,0,-1
40863,63,8,4,0,0,-1
40864,64,8,4,0,0,-1
40865,65,8,4,0,0,-1
40866,66,8,4,0,0,-1
40867,67,8,4,0,0,-1
40868,68,8,4,0,0,-1
40869,69,8,4,0,0,-1
40870,70,8,4,0,0,-1
40871,71,8,4,0,0,-1
40872,72,8,4,0,0,-1
40873,73,8,4,0,0,-1
40874,74,8,4,0,0,-1
40875,75,8,4,0,0,-1
40876,76,8,4,0,0,-1
40877,77,8,4,0,0,-1
40878,78,8,4,0,0,-1
40879,79,8,4,0,0,-1
40880,80,8,4,0,0,-1
40881,81,8,4,0,0,-1
40882,82,8,4,0,0,-1
40883,83,8,4,0,0,-1
40884,84,8,4,0,0,-1
40885,85,8,4,0,0,-1
40886,86,8,4,0,0,-1
40887,87,8,4,0,0,-1
40888,88,8,4,0,0,-1
40889,89,8,4,0,0,-1
40890,90,8,4,0,0,-1
40891,91,8,4,0,0,-1
40892,92,8,4,0,0,-1
40893,93,8,4,0,0,-1
40894,94,8,4,0,0,-1
40895,95,8,4,0,0,-1
40896,96,8,4,0,0,-1
40897,97,8,4,0,0,-1
40898,98,8,4,0,0,-1
40899,99,8,4,0,0,-1
40900,0,9,4,0,0,-1
40901,1,9,4,0,0,-1
40902,2,9,4,0,0,-1
40903,3,9,4,0,0,-1
40904,4,9,4,0,0,-1
40905,5,9,4,0,0,-1
40906,6,9,4,0,0,-1
40907,7,9,4,0,0,-1
40908,8,9,4,0,0,-1
40909,9,9,4,0,0,-1
40910,10,9,4,0,0,-1
40911,11,9,4,0,0,-1
40912,12,9,4,0,0,-1
40913,13,9,4,0,0,-1
40914,14,9,4,0,0,-1
40915,15,9,4,0,0,-1
40916,16,9,4,0,0,-1
40917,17,9,4,0,0,-1
40918,18,9,4,0,0,-1
40919,19,9,4,0,0,-1
40920,20,9,4,0,0,-1
40921,21,9,4,0,0,-1
40922,22,9,4,0,0,-1
40923,23,9,4,0,0,-1
40924,24,9,4,0,0,-1
40925,25,9,4,0,0,-1
40926,26,9,4,0,0,-1
40927,27,9,4,0,0,-1
40928,28,9,4,0,0,-1
40929,29,9,4,0,0,-1
40930,30,9,4,0,0,-1
40931,31,9,4,0,0,-1
40932,32,9,4,0,0,-1
40933,33,9,4,0,0,-1
40934,34,9,4,0,0,-1
40935,35,9,4,0,0,-1
40936,36,9,4,0,0,-1
40937,37,9,4,0,0,-1
40938,38,9,4,0,0,-1
40939,39,9,4,0,0,-1
40940,40,9,4,0,0,-1
40941,41,9,4,0,0,-1
40942,42,9,4,0,0,-1
40943,43,9,4,0,0,19
40944,44,9,4,0,0,19
40945,45,9,4,0,0,19
40946,46,9,4,0,0,19
40947,47,9,4,0,0,19
40948,48,9,4,0,0,19
40949,49,9,4,0,0,19
40950,50,9,4,0,0,19
40951,51,9,4,0,0,19
40952,52,9,4,0,0,19
40953,53,9,4,0,0,19
40954,54,9,4,0,0,19
40955,55,9,4,0,0,19
40956,56,9,4,0,0,-1
40957,57,9,4,0,0,-1
40958,58,9,4,0,0,-1
40959,59,9,4,0,0,-1
40960,60,9,4,0,0,-1
40961,61,9,4,0,0,-1
40962,62,9,4,0,0,-1
40963,63,9,4,0,0,-1
40964,64,9,4,0,0,-1
40965,65,9,4,0,0,-1
40966,66,9,4,0,0,-1
40967,67,9,4,0,0,-1
40968,68,9,4,0,0,-1
40969,69,9,4,0,0,-1
40970,70,9,4,0,0,-1
40971,71,9,4,0,0,-1
40972,72,9,4,0,0,-1
40973,73,9,4,0,0,-1
40974,74,9,4,0,0,-1
40975,75,9,4,0,0,-1
40976,76,9,4,0,0,-1
40977,77,9,4,0,0,-1
40978,78,9,4,0,0,-1
40979,79,9,4,0,0,-1
40980,80,9,4,0,0,-1
40981,81,9,4,0,0,-1
40982,82,9,4,0,0,-1
40983,83,9,4,0,0,-1
40984,84,9,4,0,0,-1
40985,85,9,4,0,0,-1
40986,86,9,4,0,0,-1
40987,87,9,4,0,0,-1
40988,88,9,4,0,0,-1
40989,89,9,4,0,0,-1
40990,90,9,4,0,0,-1
40991,91,9,4,0,0,-1
40992,92,9,4,0,0,-1
40993,93,9,4,0,0,-1
40994,94,9,4,0,0,-1
40995,95,9,4,0,0,-1
40996,96,9,4,0,0,-1
40997,97,9,4,0,0,-1
40998,98,9,4,0,0,-1
40999,99,9,4,0,0,-1
41000,0,10,4,0,0,-1
41001,1,10,4,0,0,-1
41002,2,10,4,0,0,-1
41003,3,10,4,0,0,-1
41004,4,10,4,0,0,-1
41005,5,10,4,0,0,-1
41006,6,10,4,0,0,-1
41007,7,10,4,0,0,-1
41008,8,10,4,0,0,-1
41009,9,10,4,0,0,-1
41010,10,10,4,0,0,-1
41011,11,10,4,0,0,-1
41012,12,10,4,0,0,-1
41013,13,10,4,0,0,-1
41014,14,10,4,0,0,-1
41015,15,10,4,0,0,-1
41016,16,10,4,0,0,-1
41017,17,10,4,0,0,-1
41018,18,10,4,0,0,-1
41019,19,10,4,0,0,-1
41020,20,10,4,0,0,-1
41021,21,10,4,0,0,-1
41022,22,10,4,0,0,-1
41023,23,10,4,0,0,-1
41024,24,10,4,0,0,-1
41025,25,10,4,0,0,-1
41026,26,10,4,0,0,-1
41027,27,10,4,0,0,-1
41028,28,10,4,0,0,-1
41029,29,10,4,0,0,-1
41030,30,10,4,0,0,-1
41031,31,10,4,0,0,-1
41032,32,10,4,0,0,-1
41033,33,10,4,0,0,-1
41034,34,10,4,0,0,-1
41035,35,10,4,0,0,-1
41036,36,10,4,0,0,-1
41037,37,10,4,0,0,-1
41038,38,10,4,0,0,-1
41039,39,10,4,0,0,-1
41040,40,10,4,0,0,-1
41041,41,10,4,0,0,19
41042,42,10,4,0,0,19
41043,43,10,4,0,0,19
41044,44,10,4,0,0,21
41045,45,10,4,0,0,21
41046,46,10,4,0,0,21
41047,47,10,4,0,0,21
41048,48,10,4,0,0,21
41049,49,10,4,0,0,21
41050,50,10,4,0,0,21
41051,51,10,4,0,0,21
41052,52,10,4,0,0,21
41053,53,10,4,0,0,21
41054,54,10,4,0,0,21
41055,55,10,4,0,0,19
41056,56,10,4,0,0,19
41057,57,10,4,0,0,19
41058,58,10,4,0,0,19
41059,59,10,4,0,0,-1
41060,60,10,4,0,0,-1
41061,61,10,4,0,0,-1
41062,62,10,4,0,0,-1
41063,63,10,4,0,0,-1
41064,64,10,4,0,0,-1
41065,65,10,4,0,0,-1
41066,66,10,4,0,0,-1
41067,67,10,4,0,0,-1
41068,68,10,4,0,0,-1
41069,69,10,4,0,0,-1
41070,70,10,4,0,0,-1
41071,71,10,4,0,0,-1
41072,72,10,4,0,0,-1
41073,73,10,4,0,0,-1
41074,74,10,4,0,0,-1
41075,75,10,4,0,0,-1
41076,76,10,4,0,0,-1
41077,77,10,4,0,0,-1
41078,78,10,4,0,0,-1
41079,79,10,4,0,0,-1
41080,80,10,4,0,0,-1
41081,81,10,4,0,0,-1
41082,82,10,4,0,0,-1
41083,83,10,4,0,0,-1
41084,84,10,4,0,0,-1
41085,85,10,4,0,0,-1
41086,86,10,4,0,0,-1
41087,87,10,4,0,0,-1
41088,88,10,4,0,0,-1
41089,89,10,4,0,0,-1
41090,90,10,4,0,0,-1
41091,91,10,4,0,0,-1
41092,92,10,4,0,0,-1
41093,93,10,4,0,0,-1
41094,94,10,4,0,0,-1
41095,95,10,4,0,0,-1
41096,96,10,4,0,0,-1
41097,97,10,4,0,0,-1
41098,98,10,4,0,0,-1
41099,99,10,4,0,0,-1
41100,0,11,4,0,0,-1
41101,1,11,4,0,0,-1
41102,2,11,4,0,0,-1
41103,3,11,4,0,0,-1
41104,4,11,4,0,0,-1
41105,5,11,4,0,0,-1
41106,6,11,4,0,0,-1
41107,7,11,4,0,0,-1
41108,8,11,4,0,0,-1
41109,9,11,4,0,0,-1
41110,10,11,4,0,0,-1
41111,11,11,4,0,0,-1
41112,12,11,4,0,0,-1
41113,13,11,4,0,0,-1
41114,14,11,4,0,0,-1
41115,15,11,4,0,0,-1
41116,16,11,4,0,0,-1
41117,17,11,4,0,0,-1
41118,18,11,4,0,0,-1
41119,19,11,4,0,0,-1
41120,20,11,4,0,0,-1
41121,21,11,4,0,0,-1
41122,22,11,4,0,0,-1
41123,23,11,4,0,0,-1
41124,24,11,4,0,0,-1
41125,25,11,4,0,0,-1
41126,26,11,4,0,0,-1
41127,27,11,4,0,0,-1
41128,28,11,4,0,0,-1
41129,29,11,4,0,0,-1
41130,30,11,4,0,0,-1
41131,31,11,4,0,0,-1
41132,32,11,4,0,0,-1
41133,33,11,4,0,0,-1
41134,34,11,4,0,0,-1
41135,35,11,4,0,0,-1
41136,36,11,4,0,0,-1
41137,37,11,4,0,0,-1
41138,38,11,4,0,0,19
41139,39,11,4,0,0,19
41140,40,11,4,0,0,19
41141,41,11,4,0,0,19
41142,42,11,4,0,0,21
41143,43,11,4,0,0,21
41144,44,11,4,0,0,21
41145,45,11,4,0,0,21
41146,46,11,4,0,0,21
41147,47,11,4,0,0,21
41148,48,11,4,0,0,21
41149,49,11,4,0,0,21
41150,50,11,4,0,0,21
41151,51,11,4,0,0,21
41152,52,11,4,0,0,21
41153,53,11,4,0,0,21
41154,54,11,4,0,0,21
41155,55,11,4,0,0,21
41156,56,11,4,0,0,21
41157,57,11,4,0,0,21
41158,58,11,4,0,0,19
41159,59,11,4,0,0,19
41160,60,11,4,0,0,19
41161,61,11,4,0,0,-1
41162,62,11,4,0,0,-1
41163,63,11,4,0,0,-1
41164,64,11,4,0,0,-1
41165,65,11,4,0,0,-1
41166,66,11,4,0,0,-1
41167,67,11,4,0,0,-1
41168,68,11,4,0,0,-1
41169,69,11,4,0,0,-1
41170,70,11,4,0,0,-1
41171,71,11,4,0,0,-1
41172,72,11,4,0,0,-1
41173,73,11,4,0,0,-1
41174,74,11,4,0,0,-1
41175,75,11,4,0,0,-1
41176,76,11,4,0,0,-1
41177,77,11,4,0,0,-1
41178,78,11,4,0,0,-1
41179,79,11,4,0,0,-1
41180,80,11,4,0,0,-1
41181,81,11,4,0,0,-1
41182,82,11,4,0,0,-1
41183,83,11,4,0,0,-1
41184,84,11,4,0,0,-1
41185,85,11,4,0,0,-1
41186,86,11,4,0,0,-1
41187,87,11,4,0,0,-1
41188,88,11,4,0,0,-1
41189,89,11,4,0,0,-1
41190,90,11,4,0,0,-1
41191,91,11,4,0,0,-1
41192,92,11,4,0,0,-1
41193,93,11,4,0,0,-1
41194,94,11,4,0,0,-1
41195,95,11,4,0,0,-1
41196,96,11,4,0,0,-1
41197,97,11,4,0,0,-1
41198,98,11,4,0,0,-1
41199,99,11,4,0,0,-1
41200,0,12,4,0,0,-1
41201,1,12,4,0,0,-1
41202,2,12,4,0,0,-1
41203,3,12,4,0,0,-1
41204,4,12,4,0,0,-1
41205,5,12,4,0,0,-1
41206,6,12,4,0,0,-1
41207,7,12,4,0,0,-1
41208,8,12,4,0,0,-1
41209,9,12,4,0,0,-1
41210,10,12,4,0,0,-1
41211,11,12,4,0,0,-1
41212,12,12,4,0,0,-1
41213,13,12,4,0,0,-1
41214,14,12,4,0,0,-1
41215,15,12,4,0,0,-1
41216,16,12,4,0,0,-1
41217,17,12,4,0,0,-1
41218,18,12,4,0,0,-1
41219,19,12,4,0,0,-1
41220,20,12,4,0,0,-1
41221,21,12,4,0,0,-1
41222,22,12,4,0,0,-1
41223,23,12,4,0,0,-1
41224,24,12,4,0,0,-1
41225,25,12,4,0,0,-1
41226,26,12,4,0,0,-1
41227,27,12,4,0,0,-1
41228,28,12,4,0,0,-1
41229,29,12,4,0,0,-1
41230,30,12,4,0,0,-1
41231,31,12,4,0,0,-1
41232,32,12,4,0,0,-1
41233,33,12,4,0,0,-1
41234,34,12,4,0,0,-1
41235,35,12,4,0,0,-1
41236,36,12,4,0,0,19
41237,37,12,4,0,0,19
41238,38,12,4,0,0,19
41239,39,12,4,0,0,21
41240,40,12,4,0,0,21
41241,41,12,4,0,0,21
41242,42,12,4,0,0,21
41243,43,12,4,0,0,21
41244,44,12,4,0,0,21
41245,45,12,4,0,0,21
41246,46,12,4,0,0,21
41247,47,12,4,0,0,23
41248,48,12,4,0,0,23
41249,49,12,4,0,0,21
41250,50,12,4,0,0,21
41251,51,12,4,0,0,21
41252,52,12,4,0,0,21
41253,53,12,4,0,0,21
41254,54,12,4,0,0,21
41255,55,12,4,0,0,21
41256,56,12,4,0,0,21
41257,57,12,4,0,0,21
41258,58,12,4,0,0,21
41259,59,12,4,0,0,21
41260,60,12,4,0,0,19
41261,61,12,4,0,0,19
41262,62,12,4,0,0,19
41263,63,12,4,0,0,19
41264,64,12,4,0,0,-1
41265,65,12,4,0,0,-1
41266,66,12,4,0,0,-1
41267,67,12,4,0,0,-1
41268,68,12,4,0,0,-1
41269,69,12,4,0,0,-1
41270,70,12,4,0,0,-1
41271,71,12,4,0,0,-1
41272,72,12,4,0,0,-1
41273,73,12,4,0,0,-1
41274,74,12,4,0,0,-1
41275,75,12,4,0,0,-1
41276,76,12,4,0,0,-1
41277,77,12,4,0,0,-1
41278,78,12,4,0,0,-1
41279,79,12,4,0,0,-1
41280,80,12,4,0,0,-1
41281,81,12,4,0,0,-1
41282,82,12,4,0,0,-1
41283,83,12,4,0,0,-1
41284,84,12,4,0,0,-1
41285,85,12,4,0,0,-1
41286,86,12,4,0,0,-1
41287,87,12,4,0,0,-1
41288,88,12,4,0,0,-1
41289,89,12,4,0,0,-1
41290,90,12,4,0,0,-1
41291,91,12,4,0,0,-1
41292,92,12,4,0,0,-1
41293,93,12,4,0,0,-1
41294,94,12,4,0,0,-1
41295,95,12,4,0,0,-1
41296,96,12,4,0,0,-1
41297,97,12,4,0,0,-1
41298,98,12,4,0,0,-1
41299,99,12,4,0,0,-1
41300,0,13,4,0,0,-1
41301,1,13,4,0,0,-1
41302,2,13,4,0,0,-1
41303,3,13,4,0,0,-1
41304,4,13,4,0,0,-1
41305,5,13,4,0,0,-1
41306,6,13,4,0,0,-1
41307,7,13,4,0,0,-1
41308,8,13,4,0,0,-1
41309,9,13,4,0,0,-1
41310,10,13,4,0,0,-1
41311,11,13,4,0,0,-1
41312,12,13,4,0,0,-1
41313,13,13,4,0,0,-1
41314,14,13,4,0,0,-1
41315,15,13,4,0,0,-1
41316,16,13,4,0,0,-1
41317,17,13,4,0,0,-1
41318,18,13,4,0,0,-1
41319,19,13,4,0,0,-1
41320,20,13,4,0,0,-1
41321,21,13,4,0,0,-1
41322,22,13,4,0,0,-1
41323,23,13,4,0,0,-1
41324,24,13,4,0,0,-1
41325,25,13,4,0,0,-1
41326,26,13,4,0,0,-1
41327,27,13,4,0,0,-1
41328,28,13,4,0,0,-1
41329,29,13,4,0,0,-1
41330,30,13,4,0,0,-1
41331,31,13,4,0,0,-1
41332,32,13,4,0,0,-1
41333,33,13,4,0,0,-1
41334,34,13,4,0,0,19
41335,35,13,4,0,0,19
41336,36,13,4,0,0,19
41337,37,13,4,0,0,21
41338,38,13,4,0,0,21
41339,39,13,4,0,0,21
41340,40,13,4,0,0,21
41341,41,13,4,0,0,21
41342,42,13,4,0,0,21
41343,43,13,4,0,0,21
41344,44,13,4,0,0,21
41345,45,13,4,0,0,23
41346,46,13,4,0,0,23
41347,47,13,4,0,0,23
41348,48,13,4,0,0,23
41349,49,13,4,0,0,21
41350,50,13,4,0,0,23
41351,51,13,4,0,0,23
41352,52,13,4,0,0,23
41353,53,13,4,0,0,23
41354,54,13,4,0,0,23
41355,55,13,4,0,0,23
41356,56,13,4,0,0,21
41357,57,13,4,0,0,21
41358,58,13,4,0,0,21
41359,59,13,4,0,0,21
41360,60,13,4,0,0,21
41361,61,13,4,0,0,21
41362,62,13,4,0,0,21
41363,63,13,4,0,0,19
41364,64,13,4,0,0,19
41365,65,13,4,0,0,19
41366,66,13,4,0,0,-1
41367,67,13,4,0,0,-1
41368,68,13,4,0,0,-1
41369,69,13,4,0,0,-1
41370,70,13,4,0,0,-1
41371,71,13,4,0,0,-1
41372,72,13,4,0,0,-1
41373,73,13,4,0,0,-1
41374,74,13,4,0,0,-1
41375,75,13,4,0,0,-1
41376,76,13,4,0,0,-1
41377,77,13,4,0,0,-1
41378,78,13,4,0,0,-1
41379,79,13,4,0,0,-1
41380,80,13,4,0,0,-1
41381,81,13,4,0,0,-1
41382,82,13,4,0,0,-1
41383,83,13,4,0,0,-1
41384,84,13,4,0,0,-1
41385,85,13,4,0,0,-1
41386,86,13,4,0,0,-1
41387,87,13,4,0,0,-1
41388,88,13,4,0,0,-1
41389,89,13,4,0,0,-1
41390,90,13,4,0,0,-1
41391,91,13,4,0,0,-1
41392,92,13,4,0,0,-1
41393,93,13,4,0,0,-1
41394,94,13,4,0,0,-1
41395,95,13,4,0,0,-1
41396,96,13,4,0,0,-1
41397,97,13,4,0,0,-1
41398,98,13,4,0,0,-1
41399,99,13,4,0,0,-1
41400,0,14,4,0,0,-1
41401,1,14,4,0,0,-1
41402,2,14,4,0,0,-1
41403,3,14,4,0,0,-1
41404,4,14,4,0,0,-1
41405,5,14,4,0,0,-1
41406,6,14,4,0,0,-1
41407,7,14,4,0,0,-1
41408,8,14,4,0,0,-1
41409,9,14,4,0,0,-1
41410,10,14,4,0,0,-1
41411,11,14,4,0,0,-1
41412,12,14,4,0,0,-1
41413,13,14,4,0,0,-1
41414,14,14,4,0,0,-1
41415,15,14,4,0,0,-1
41416,16,14,4,0,0,-1
41417,17,14,4,0,0,-1
41418,18,14,4,0,0,-1
41419,19,14,4,0,0,-1
41420,20,14,4,0,0,-1
41421,21,14,4,0,0,-1
41422,22,14,4,0,0,-1
41423,23,14,4,0,0,-1
41424,24,14,4,0,0,-1
41425,25,14,4,0,0,-1
41426,26,14,4,0,0,-1
41427,27,14,4,0,0,-1
41428,28,14,4,0,0,-1
41429,29,14,4,0,0,-1
41430,30,14,4,0,0,-1
41431,31,14,4,0,0,-1
41432,32,14,4,0,0,19
41433,33,14,4,0,0,19
41434,34,14,4,0,0,19
41435,35,14,4,0,0,21
41436,36,14,4,0,0,21
41437,37,14,4,0,0,21
41438,38,14,4,0,0,21
41439,39,14,4,0,0,21
41440,40,14,4,0,0,21
41441,41,14,4,0,0,21
41442,42,14,4,0,0,21
41443,43,14,4,0,0,23
41444,44,14,4,0,0,23
41445,45,14,4,0,0,23
41446,46,14,4,0,0,23
41447,47,14,4,0,0,23
41448,48,14,4,0,0,23
41449,49,14,4,0,0,21
41450,50,14,4,0,0,23
41451,51,14,4,0,0,23
41452,52,14,4,0,0,23
41453,53,14,4,0,0,23
41454,54,14,4,0,0,23
41455,55,14,4,0,0,23
41456,56,14,4,0,0,23
41457,57,14,4,0,0,21
41458,58,14,4,0,0,21
41459,59,14,4,0,0,21
41460,60,14,4,0,0,21
41461,61,14,4,0,0,21
41462,62,14,4,0,0,21
41463,63,14,4,0,0,21
41464,64,14,4,0,0,21
41465,65,14,4,0,0,19
41466,66,14,4,0,0,19
41467,67,14,4,0,0,19
41468,68,14,4,0,0,-1
41469,69,14,4,0,0,-1
41470,70,14,4,0,0,-1
41471,71,14,4,0,0,-1
41472,72,14,4,0,0,-1
41473,73,14,4,0,0,-1
41474,74,14,4,0,0,-1
41475,75,14,4,0,0,-1
41476,76,14,4,0,0,-1
41477,77,14,4,0,0,-1
41478,78,14,4,0,0,-1
41479,79,14,4,0,0,-1
41480,80,14,4,0,0,-1
41481,81,14,4,0,0,-1
41482,82,14,4,0,0,-1
41483,83,14,4,0,0,-1
41484,84,14,4,0,0,-1
41485,85,14,4,0,0,-1
41486,86,14,4,0,0,-1
41487,87,14,4,0,0,-1
41488,88,14,4,0,0,-1
41489,89,14,4,0,0,-1
41490,90,14,4,0,0,-1
41491,91,14,4,0,0,-1
41492,92,14,4,0,0,-1
41493,93,14,4,0,0,-1
41494,94,14,4,0,0,-1
41495,95,14,4,0,0,-1
41496,96,14,4,0,0,-1
41497,97,14,4,0,0,-1
41498,98,14,4,0,0,-1
41499,99,14,4,0,0,-1
41500,0,15,4,0,0,-1
41501,1,15,4,0,0,-1
41502,2,15,4,0,0,-1
41503,3,15,4,0,0,-1
41504,4,15,4,0,0,-1
41505,5,15,4,0,0,-1
41506,6,15,4,0,0,-1
41507,7,15,4,0,0,-1
41508,8,15,4,0,0,-1
41509,9,15,4,0,0,-1
41510,10,15,4,0,0,-1
41511,11,15,4,0,0,-1
41512,12,15,4,0,0,-1
41513,13,15,4,0,0,-1
41514,14,15,4,0,0,-1
41515,15,15,4,0,0,-1
41516,16,15,4,0,0,-1
41517,17,15,4,0,0,-1
41518,18,15,4,0,0,-1
41519,19,15,4,0,0,-1
41520,20,15,4,0,0,-1
41521,21,15,4,0,0,-1
41522,22,15,4,0,0,-1
41523,23,15,4,0,0,-1
41524,24,15,4,0,0,-1
41525,25,15,4,0,0,-1
41526,26,15,4,0,0,-1
41527,27,15,4,0,0,-1
41528,28,15,4,0,0,-1
41529,29,15,4,0,0,-1
41530,30,15,4,0,0,-1
41531,31,15,4,0,0,19
41532,32,15,4,0,0,19
41533,33,15,4,0,0,21
41534,34,15,4,0,0,21
41535,35,15,4,0,0,21
41536,36,15,4,0,0,21
41537,37,15,4,0,0,21
41538,38,15,4,0,0,21
41539,39,15,4,0,0,21
41540,40,15,4,0,0,21
41541,41,15,4,0,0,21
41542,42,15,4,0,0,23
41543,43,15,4,0,0,23
41544,44,15,4,0,0,23
41545,45,15,4,0,0,23
41546,46,15,4,0,0,23
41547,47,15,4,0,0,23
41548,48,15,4,0,0,23
41549,49,15,4,0,0,21
41550,50,15,4,0,0,23
41551,51,15,4,0,0,23
41552,52,15,4,0,0,23
41553,53,15,4,0,0,23
41554,54,15,4,0,0,23
41555,55,15,4,0,0,23
41556,56,15,4,0,0,23
41557,57,15,4,0,0,21
41558,58,15,4,0,0,21
41559,59,15,4,0,0,21
41560,60,15,4,0,0,21
41561,61,15,4,0,0,21
41562,62,15,4,0,0,21
41563,63,15,4,0,0,21
41564,64,15,4,0,0,21
41565,65,15,4,0,0,21
